LOC105665897	XM_048407609.1
LOC100643114	XM_003394557.4
LOC100647959	XM_048404453.1,XM_012320446.3,XM_048404454.1
LOC100646276	XM_020867622.2
LOC100644050	XM_003394804.4
LOC100647266	XM_048408658.1,XM_012311413.3,XM_003397349.4,XM_020864587.2,XM_020864586.2
LOC100649677	XM_003403124.4,XM_012319799.3
LOC100647498	XM_048406873.1,XM_012309229.3,XM_012309235.3,XM_048406874.1
LOC100642224	XM_012315525.3
LOC100649243	XM_048413083.1,XM_020868131.2,XM_048413084.1
LOC100652150	XM_003393208.4
LOC100650745	XM_003401733.4
LOC100646984	XM_048408512.1,XM_003397425.4
LOC100642859	XM_003399487.4
LOC100643584	XM_048410154.1,XM_012313567.2,XM_048410155.1,XM_048410156.1,XM_012313566.3
LOC100646118	XM_012312566.3
LOC105665778	XM_048406128.1
LOC100642922	XM_048404874.1,XM_012308035.3
LOC100646282	XM_048405479.1,XM_012311650.2,XM_012311629.2,XM_012311645.2,XM_012311621.3,XM_048405377.1,XM_003393244.4,XM_012311612.3,XM_048405271.1,XM_048405497.1,XM_048405242.1
LOC100649466	XM_003399941.4,XM_048410977.1
LOC100649298	XM_012311848.3,XM_012311842.3,XM_012311846.3,XM_012311843.3,XM_020864307.2,XM_020864309.2,XM_048408992.1,XM_003397605.3,XM_012311853.3,XM_012311850.3,XM_003397606.4
LOC100650032	XM_012307856.3,XM_003394856.4
LOC100647443	XM_048413962.1,XM_003402023.4,XM_012317957.3,XM_012317958.3
LOC100650180	XM_012317984.3,XM_003402044.4
LOC125385750	XM_048409134.1
LOC100648837	XM_048411229.1,XM_012315595.3
LOC105665847	XM_012309492.3
LOC100646127	XM_003401128.3
LOC100651551	XM_048407580.1,XM_003393361.4,XM_048407575.1,XM_012312714.3
LOC100650683	XM_012309489.3,XM_003396002.4
LOC100648881	XM_012316203.3
LOC100647822	XM_012316548.3
LOC100643988	XM_003401359.4,XM_012317189.3,XM_048412359.1,XM_012317187.3
LOC100652166	XM_003398683.4
LOC100650857	XM_012314917.3,XM_048410947.1,XM_048410945.1,XM_048410946.1
LOC100644066	XM_020864989.2,XM_012312429.3
LOC100647250	XM_012310755.3,XM_003393169.4
LOC100649911	XM_012316519.3
LOC125385011	XM_048405481.1
LOC100648850	XM_012317607.3
LOC100648131	XM_048406047.1,XM_048406046.1,XM_012308934.3
LOC100643383	XM_048412988.1
LOC110119486	XM_020864055.2,XM_020864054.2
LOC105665619	XM_020867043.2,XM_012317123.3,XM_012317124.3,XM_048412578.1
LOC100647020	XM_048406224.1,XM_012308642.2,XM_012308644.2,XM_048406223.1
LOC100648315	XM_048404195.1,XM_048404197.1,XM_048404200.1,XM_048404199.1,XM_048404201.1,XM_048404202.1,XM_048404203.1,XM_048404192.1,XM_048404193.1,XM_048404198.1,XM_012321134.3,XM_048404194.1
LOC100646005	XM_003399835.4
LOC100647281	XM_003402871.4
LOC100652294	XM_012316134.3,XM_012316133.2,XM_020866448.2,XM_012316135.2
LOC100648222	XM_012314552.3
LOC100644246	XM_048414717.1,XM_048414718.1
LOC100651265	XM_003401169.3
LOC100647237	XM_003400739.4
LOC100644929	XM_003397254.4
LOC100650830	XM_012319131.3,XM_012319130.3
LOC100650151	XM_020862945.2,XM_003395673.4
LOC100646414	XM_003396373.4,XM_012310063.3
LOC100648187	XM_012318125.3,XM_012318124.3,XM_012318122.3,XM_012318126.3,XM_012318123.3,XM_048413957.1,XM_048413958.1,XM_048413959.1
LOC100646821	XM_048404756.1,XM_003394509.3,XM_003394508.3,XM_020868449.2
LOC100647428	XM_003399049.4
LOC100642511	XM_012313211.3
LOC125387040	XM_048414198.1,XM_048414199.1
LOC100648159	XM_003394123.4
LOC100645449	XM_003397094.4,XM_048408035.1,XM_048408034.1,XM_048408033.1
LOC100647406	XM_012309340.3,XM_048405264.1
LOC100644349	XM_020867478.2,XM_003401997.4
LOC100642294	XM_012314952.3,XM_012314953.3,XM_048410941.1,XM_048410942.1,XM_012314951.3,XM_012314950.3,XM_012314947.3,XM_048410939.1,XM_048410940.1,XM_020865954.2
LOC100644635	XM_012308250.3,XM_020862828.2
LOC100647417	XM_003395651.4
LOC105666028	XM_012311460.3
LOC105666644	XM_012318076.3
LOC100643532	XM_012311264.3,XM_012311267.3,XM_012311265.3,XM_012311266.3,XM_012311268.2
LOC100646234	XM_003398875.3
LOC100649522	XM_003402587.4
LOC100650084	XM_003397613.4
LOC100650139	XM_048404271.1,XM_048404268.1
LOC100648994	XM_003399859.4
LOC100650889	XM_012311871.3
LOC125386270	XM_048411776.1
LOC100643145	XM_048406416.1,XM_003402838.4,XM_020868021.2,XM_048406418.1,XM_048406417.1,XM_020868024.2
LOC100644290	XM_020863218.2,XM_048405789.1,XM_020863217.2
LOC100644203	XM_003393535.4,XM_048410204.1
LOC100645375	XM_003396684.4
LOC100643497	XM_048411090.1,XM_012314618.3
LOC100649799	XM_003393658.4,XM_003393657.3
LOC100645760	XM_003397822.4
LOC100647124	XM_003402101.3
LOC100642342	XM_048409583.1,XM_003398357.3
LOC100644475	XM_048414483.1,XM_048414481.1,XM_012318002.3,XM_048414482.1,XM_048414484.1
LOC105667110	XM_012320336.3,XM_020867369.2
LOC100650714	XM_048412611.1,XM_048412610.1,XM_048412616.1,XM_048412631.1,XM_048412626.1,XM_048412613.1,XM_048412623.1
LOC100647243	XM_048414083.1,XM_048414084.1,XM_048414096.1,XM_048414087.1,XM_048414085.1,XM_048414090.1,XM_048414091.1,XM_048414092.1,XM_048414089.1,XM_048414094.1,XM_048414088.1,XM_048414086.1,XM_048414095.1,XM_048414093.1,XM_048414082.1
LOC100648754	XM_003397601.4,XM_003397602.4,XM_020864318.2
LOC100646667	XM_003397987.4
LOC100643341	XM_003400375.4,XM_048412259.1
LOC100646482	XM_003400157.4,XM_048411445.1,XM_048411446.1,XM_048411448.1,XM_048411447.1
LOC100647677	XM_012317247.3
LOC100649266	XM_048410535.1,XM_003398736.4,XM_012313201.3,XM_003398737.4,XM_012313204.3,XM_048410536.1,XM_012313203.3,XM_012313202.3
LOC100649498	XM_003395909.4
LOC125387068	XM_048414238.1
LOC100647450	XM_003393562.4
LOC100647592	XM_012315881.3,XM_012315883.3,XM_012315882.3,XM_003400410.4
LOC100650734	XM_048410370.1,XM_012313475.3,XM_012313472.3,XM_012313476.3,XM_012313478.3,XM_048410374.1,XM_012313474.3,XM_048410373.1,XM_020865561.2,XM_048410371.1,XM_012313477.3
LOC100649959	XM_003395996.4
LOC100644098	XM_048410602.1
LOC125385743	XM_048409133.1
LOC100651519	XM_048404781.1,XM_048404783.1,XM_048404788.1,XM_048404786.1,XM_048404787.1,XM_048404782.1,XM_048404784.1,XM_048404789.1,XM_048404785.1,XM_012307951.3
LOC105667082	XM_048414147.1
LOC100652198	XM_003397792.4
LOC100644615	XM_003399663.4
LOC125385229	XM_048406445.1
LOC100647481	XM_048413501.1
LOC125385854	XM_048409636.1
LOC100648422	XM_020862821.2,XM_048407997.1,XM_048407991.1
LOC105666037	XM_048408460.1
LOC100643176	XM_048411970.1,XM_048411972.1,XM_048411971.1,XM_012316492.3
LOC100642531	XM_012314607.3,XM_048411084.1,XM_003399485.3
LOC100647063	XM_003395816.4
LOC100649604	XM_048414133.1,XM_003402122.4,XM_012318335.3,XM_048414134.1
LOC100645748	XM_003394740.4
LOC100646214	XM_048414429.1,XM_048414442.1,XM_048414436.1
LOC100645346	XM_012316118.3,XM_020866563.2
LOC100642587	XM_048412535.1,XM_048412534.1,XM_003401182.4
LOC100650119	XM_003397534.4
LOC105666081	XM_012312038.3
LOC105667205	XM_012321340.3,XM_048405106.1
LOC100647729	XM_003395895.4
LOC100643512	XM_012319371.3,XM_012319372.3,XM_048406395.1,XM_012319368.3,XM_012319369.3,XM_003402841.3,XM_012319370.3
LOC100649194	XM_003402740.4
LOC100644446	XM_003397328.4
LOC100651465	XM_003401576.4
LOC100650641	XM_012308958.3,XM_048405632.1,XM_048405630.1,XM_048405631.1
LOC105665833	XM_048406622.1,XM_048406620.1,XM_048406619.1,XM_048406623.1,XM_048406625.1,XM_048406621.1,XM_048406624.1
LOC100648843	XM_012319066.3
LOC105666463	XM_012316201.3
LOC100650965	XM_020864425.2,XM_048409023.1,XM_048409025.1,XM_048409024.1
LOC100645877	XM_012311346.3,XM_012311345.3,XM_048407977.1,XM_048407976.1
LOC100647437	XM_020866535.2,XM_048411818.1,XM_048411817.1
LOC100645162	XM_003394650.4,XM_048414687.1
LOC100647206	XM_048406536.1,XM_012319058.3
LOC100645908	XM_012309404.3,XM_003396125.4
LOC105667189	XM_020868564.2,XM_048404249.1
LOC100648649	XM_012314448.3
LOC100642494	XM_012312833.3,XM_048409201.1,XM_003398445.4
LOC100648335	XM_048410921.1
LOC100645926	XM_048412614.1,XM_012316867.3,XM_012316866.3,XM_012316865.3,XM_012316864.3,XM_012316868.3
LOC100650782	XM_020866269.2,XM_003400107.4,XM_020866270.2,XM_012315502.3,XM_012315504.3
LOC110119401	XM_020863696.2
LOC100647228	XM_012313323.3
LOC100648111	XM_003400004.4,XM_020866101.2
LOC100642559	XM_012321172.3,XM_020868537.2,XM_012321173.3,XM_048414724.1,XM_048414723.1
LOC100645249	XM_048407930.1,XM_048407927.1,XM_012310952.3,XM_048407928.1,XM_048407931.1,XM_048407929.1
LOC100646434	XM_003400071.4
LOC105666154	XM_012312755.3,XM_012312754.3
LOC100650810	XM_003396247.4,XM_048407851.1,XM_020863565.2,XM_003396246.4
LOC100646888	XM_020867965.2
LOC100649892	XM_012314431.3
LOC100647217	XM_003396135.4
LOC100651076	XM_003395681.3,XM_012308857.2,XM_012308859.2,XM_012308860.3,XM_012308858.3,XM_048405695.1,XM_048405696.1
LOC100650355	XM_048411609.1,XM_048411620.1
LOC100647664	XM_012313542.3
LOC100648817	XM_003394684.4
LOC100649090	XM_020863464.2,XM_048406709.1,XM_048406710.1,XM_048406711.1
LOC100642608	XM_003397235.4
LOC100646674	XM_048410745.1,XM_048410746.1,XM_012314884.3
LOC100649003	XM_003401398.4
LOC100650012	XM_003400677.4
LOC100642626	XM_012319975.3,XM_012319978.3,XM_012319976.3,XM_012319977.3,XM_048409634.1
LOC100646138	XM_012308445.3,XM_003395229.4,XM_012308444.3
LOC100649987	XM_048412779.1,XM_003393739.4,XM_020868087.2,XM_048412775.1,XM_048412767.1
LOC100643655	XM_003397559.4,XM_020864769.2
LOC125387223	XM_048414735.1
LOC100649369	XM_003393893.4
LOC100645303	XM_012316927.3,XM_012316928.3
LOC100643921	XM_048404755.1,XM_048404737.1,XM_048404744.1,XM_048404749.1
LOC100645390	XM_048413298.1,XM_048413299.1
LOC100648828	XM_012311729.3,XM_003397523.4,XM_003397524.4,XM_012311728.3
LOC100644275	XM_012318784.3,XM_012318781.3,XM_048404924.1,XM_012318782.3,XM_012318783.3
LOC100649931	XM_012311088.2,XM_012311085.2,XM_012311087.3,XM_012311086.2
LOC100645723	XM_012312442.3
LOC100648806	XM_012318504.3
LOC100644490	XM_012313263.3
LOC100644552	XM_003394013.4,XM_020868324.2
LOC100644403	XM_048407416.1,XM_012309910.3,XM_048407415.1,XM_048407414.1,XM_048407413.1
LOC100647058	XM_012320533.3
LOC100642198	XM_048405267.1,XM_048405266.1,XM_048405269.1,XM_048405265.1,XM_012307700.3,XM_020862737.2,XM_048405268.1,XM_020862743.2
LOC100648566	XM_003398494.4
LOC100643297	XM_048411791.1,XM_048411790.1,XM_048411795.1,XM_048411796.1,XM_048411793.1,XM_048411792.1,XM_048411798.1,XM_048411797.1,XM_048411794.1,XM_048411799.1
LOC105665700	XM_048405421.1
LOC125384610	XM_048414099.1
LOC100644821	XM_020866434.2
LOC105665793	XM_048406018.1
LOC100649273	XM_003400913.4,XM_012316578.3
LOC100650775	XM_020864667.2,XM_048408839.1
LOC100644414	XM_003399501.3
LOC100651058	XM_012318530.3,XM_012318531.3
LOC105666912	XM_048404368.1,XM_020865379.2,XM_048404370.1
LOC100650360	XM_003395181.3
LOC100649405	XM_012320572.3,XM_003394133.4,XM_020868670.2,XM_048404222.1
LOC100649647	XM_048409521.1,XM_003403269.4
LOC100646929	XM_020867596.2,XM_048406787.1
LOC100646246	XM_003401935.4,XM_012318096.3
LOC100642289	XM_003397794.4
LOC100645314	XM_048414643.1,XM_003394267.4,XM_048414640.1,XM_048414644.1,XM_048414642.1
LOC100652257	XM_003400937.4,XM_048412490.1
LOC100644005	XM_003394089.4,XM_048414606.1
LOC100652105	XM_020868132.2
LOC125385914	XM_048409933.1
LOC100649014	XM_012312024.3,XM_048406022.1,XM_048405996.1
LOC100650099	XM_012318151.2,XM_048413803.1
LOC100651664	XM_048404488.1,XM_012319241.3,XM_003402830.4
LOC100648989	XM_003398981.3
LOC100643163	XM_048407088.1,XM_012310414.3,XM_012310413.3
LOC100652027	XM_003392887.4,XM_048406486.1
LOC100647076	XM_003399601.4,XM_003399600.4,XM_003399599.4
LOC100646066	XM_048409760.1,XM_048409759.1,XM_048409762.1,XM_048409761.1,XM_048409765.1,XM_048409764.1,XM_012312446.3,XM_048409763.1
LOC100651217	XM_003399318.4,XM_012314358.3,XM_048410311.1
Def	NM_001280909.1
LOC100650894	XM_012312948.3,XM_012312947.3
LOC100644127	XM_048405971.1,XM_048405972.1
LOC110119823	XM_048411524.1
LOC100652018	XM_012316890.3
LOC100651228	XM_048404877.1,XM_012318710.3,XM_003402445.4
LOC105666476	XM_048411983.1
LOC100644282	XM_012316956.3,XM_012316960.3
LOC100643660	XM_020865086.2
LOC100649784	XM_003400917.4
LOC100652230	XM_003395196.4
LOC100644118	XM_048414547.1,XM_048414558.1,XM_048414545.1,XM_048414556.1,XM_048414554.1,XM_048414551.1,XM_048414549.1,XM_048414546.1,XM_048414557.1,XM_048414532.1,XM_048414555.1,XM_048414553.1,XM_048414552.1,XM_048414550.1,XM_048414548.1,XM_048414544.1,XM_048414543.1,XM_048414542.1,XM_048414540.1,XM_048414541.1,XM_048414537.1,XM_048414538.1,XM_048414535.1,XM_048414533.1,XM_048414539.1,XM_048414536.1,XM_048414534.1,XM_048414531.1,XM_048414530.1,XM_048414529.1,XM_048414528.1
LOC100648367	XM_020865381.2,XM_012313193.3,XM_003398730.4
LOC100651206	XM_003397301.4
LOC100651437	XM_012320856.3,XM_012320857.3,XM_012320855.3,XM_012320859.3
LOC105666521	XM_012316691.3,XM_012316692.3
LOC100643599	XM_012318165.3
LOC100650192	XM_003394140.4
LOC100650937	XM_003400598.3
LOC100645995	XM_012311689.3,XM_048408844.1,XM_003397659.4
LOC100647465	XM_012311310.3,XM_003397274.4
LOC100643454	XM_020864790.2,XM_048409010.1,XM_003397803.4
LOC100651729	XM_020865875.2
LOC100646290	XM_048404932.1,XM_020862759.2
LOC100646203	XM_012317616.3
LOC100649613	XM_020867906.2
LOC100648374	XM_020866913.2,XM_048412518.1
LOC100651063	XM_003403052.4,XM_048413366.1
LOC100642230	XM_048413748.1,XM_048413747.1,XM_048413749.1
LOC100648957	XM_003401794.4
LOC100650602	XM_048408022.1,XM_048408021.1,XM_048408017.1,XM_048408016.1,XM_048408018.1,XM_048408019.1,XM_048408024.1,XM_048408025.1,XM_048408023.1,XM_048408020.1
LOC100650981	XM_003400844.4
LOC100644234	XM_020868047.2
LOC100649732	XM_012310366.3,XM_003396639.4
LOC100643722	XM_048409136.1,XM_048409158.1,XM_048409153.1,XM_048409151.1,XM_048409144.1,XM_048409141.1,XM_048409156.1
LOC100647519	XM_003401387.4
LOC100650950	XM_012314516.3,XM_003393509.4,XM_048414510.1,XM_020866361.2,XM_048414511.1
LOC100643302	XM_048412318.1,XM_012317103.3,XM_048412319.1
LOC100651592	XM_012308673.3,XM_012308652.3,XM_048407253.1
LOC100643158	XM_003395449.4,XM_003395450.4,XM_012308517.3,XM_048406007.1,XM_012308516.3,XM_020863236.2,XM_012308521.3
LOC100642788	XM_048406666.1,XM_048406667.1,XM_020867976.2
LOC100646349	XM_003397744.4
LOC100648930	XM_012320455.2
LOC100646635	XM_048412169.1,XM_003400892.4
LOC100642386	XM_003401346.4
LOC100645547	XM_003402936.4
LOC100642257	XM_003399167.3
LOC100651243	XM_048405037.1,XM_048405036.1,XM_012307980.3
LOC100650790	XM_003401247.4
LOC100649205	XM_003394605.4
LOC100650703	XM_012317289.3,XM_020867114.2,XM_048412356.1
LOC100646446	XM_020867809.2
LOC100644591	XM_012308936.3
LOC100651124	XM_003395029.4
LOC100649157	XM_003402118.4
LOC100647539	XM_048408515.1,XM_003397430.4,XM_048408516.1
LOC100650323	XM_048407588.1
LOC100649473	XM_012316349.2
LOC100631064	XM_012319286.3,XM_012319287.3,XM_003402785.4
LOC100649712	XM_048411851.1,XM_012316435.3
LOC100644073	XM_003399740.4
LOC100642721	XM_048414728.1
LOC100652173	XM_003400529.4,XM_048412113.1
LOC100642301	XM_003400776.4
LOC100648910	XM_003398897.4,XM_003398898.4
LOC100643120	XM_012310932.3,XM_012310929.3,XM_003396992.4,XM_012310928.3
LOC110120155	XM_048413651.1,XM_048413650.1
LOC100649130	XM_048413818.1,XM_048413810.1,XM_048413812.1,XM_048413813.1,XM_048413811.1,XM_048413814.1,XM_048413816.1,XM_003394371.4,XM_048413817.1,XM_048413819.1,XM_048413820.1
LOC100649851	XM_003398665.4
LOC100650917	XM_012320338.3
LOC100645755	XM_020863658.2,XM_048407553.1,XM_020863657.2
LOC125385982	XM_048410271.1,XM_048410272.1
LOC100649082	XM_003393971.4,XM_012318829.3,XM_020868390.2
LOC100650524	XM_048406368.1,XM_048406369.1,XM_048406371.1,XM_048406370.1,XM_048406372.1,XM_048406360.1,XM_048406361.1,XM_048406363.1,XM_048406364.1,XM_048406367.1,XM_020863448.2,XM_048406365.1,XM_048406366.1,XM_048406362.1
LOC100646098	XM_003393946.2
LOC100644482	XM_048405486.1,XM_048405487.1
LOC125386562	XM_048413351.1
LOC100650906	XM_020867287.2,XM_003401572.4,XM_003401571.4
LOC100644667	XM_012319750.3
LOC100651406	XM_048408078.1,XM_012311141.3,XM_048408077.1
LOC100648797	XM_012315058.3
LOC105665968	XM_012310804.2
LOC100650928	XM_020864090.2
LOC100645382	XM_003398215.4,XM_012312562.3,XM_003398216.4,XM_048409236.1
LOC100643623	XM_048410824.1,XM_020865705.2,XM_012314855.3,XM_048410825.1,XM_020865706.2,XM_003399654.4,XM_012314856.3,XM_048410826.1,XM_012314859.3,XM_003399655.4,XM_012314857.3
LOC100649633	XM_003398663.4
LOC100649839	XM_048405771.1,XM_048405772.1,XM_048405774.1,XM_048405773.1
LOC100643254	XM_003399569.4
LOC100650746	XM_012318739.3,XM_020867702.2
LOC125384657	XM_048414010.1
LOC100650348	XM_003402281.4
LOC100645970	XM_003402861.4,XM_048406720.1
LOC100643829	XM_003400951.4
LOC100646490	XM_048413649.1,XM_048413648.1
LOC100646552	XM_012314274.3,XM_020865453.2
LOC100646403	XM_048404358.1
LOC100645533	XM_003399587.4
LOC100646275	XM_020867190.2
LOC110120319	XM_020868440.2
LOC100647265	XM_003396782.3
LOC100652210	XM_003400285.4,XM_012315402.3,XM_020866107.2
LOC100644138	XM_012311274.3,XM_012311276.3,XM_012311277.3
LOC100651281	XM_012309258.3
LOC100651020	XM_012316672.3,XM_012316673.3
LOC110119169	XM_048410135.1
LOC100647580	XM_012310765.3,XM_048407569.1,XM_003396948.4,XM_003396949.4
LOC110119915	XM_020866803.2
LOC105665756	XM_020863187.1
LOC100644674	XM_012320391.3,XM_003394014.4
LOC100652038	XM_012308964.3
LOC100631077	XM_012316284.3,XM_048412009.1
LOC100645334	XM_048409481.1,XM_048409480.1
LOC100644888	XM_003396680.4
LOC100642670	XM_012319601.3
LOC100651250	XM_003396813.4
LOC100651822	XM_020867704.2,XM_020867705.2,XM_003402449.4
LOC100644434	XM_003394012.4
LOC105666197	XM_012313240.3,XM_012313239.3
LOC100647551	XM_012316192.3,XM_003400575.4
LOC125384630	XM_048406001.1
LOC100643024	XM_012318929.3,XM_020867828.2,XM_020867829.2,XM_012318931.3,XM_012318930.3,XM_020867830.2,XM_012318932.3,XM_048413918.1,XM_048413923.1,XM_048413931.1,XM_048413953.1
LOC100648505	XM_003394126.3
LOC105666607	XM_012317537.3,XM_012317545.3
LOC105666445	XM_048411892.1,XM_048411890.1,XM_048411889.1
LOC100643648	XM_003396027.4
LOC100651443	XM_020863394.2,XM_048406512.1,XM_048406513.1
LOC100649189	XM_003399861.4
LOC100649034	XM_048412882.1,XM_048412883.1,XM_048412881.1,XM_048412884.1
LOC100648865	XM_003397040.4
LOC100642457	XM_012312189.3,XM_012312188.3
LOC100652301	XM_048409828.1,XM_048409827.1,XM_020865684.2
LOC125385121	XM_048405860.1
LOC100648727	XM_048413592.1,XM_012317975.3,XM_012317976.3
LOC100648439	XM_048407132.1,XM_012310306.3,XM_012310309.3,XM_012310307.3,XM_048407131.1,XM_048407133.1,XM_020863926.2
LOC100651498	XM_003399953.4
LOC100644245	XM_012320948.3,XM_012320945.3,XM_012320946.3,XM_048404423.1,XM_012320949.3
LOC100646017	XM_020868325.2
LOC100651266	XM_048412354.1,XM_048412355.1
LOC100648307	XM_048404579.1,XM_048404578.1,XM_048404580.1
LOC100650998	XM_048404251.1
LOC100643600	XM_012310185.3,XM_012310190.3
LOC100643693	XM_003396187.4
LOC100648316	XM_003394922.4
LOC100650459	XM_003400923.4
LOC100646006	XM_003400398.4,XM_020866553.2
LOC100648718	XM_012314037.3
LOC100650211	XM_012312928.3,XM_003398507.4,XM_048409334.1
LOC100643103	XM_012318241.3
LOC100651959	XM_003398439.4,XM_020865150.2
LOC100643190	XM_003393923.4
LOC100645813	XM_012317223.3,XM_012317218.3,XM_012317217.3,XM_012317214.3,XM_012317210.3,XM_012317208.3,XM_012317216.3,XM_012317209.3,XM_012317207.3,XM_012317220.3,XM_012317215.3,XM_012317212.3,XM_048412877.1,XM_012317211.3,XM_048412878.1
LOC100646644	XM_003402816.4,XM_048404557.1,XM_048404559.1,XM_048404560.1,XM_048404561.1,XM_048404556.1
LOC100647732	XM_012309801.3,XM_020863991.2,XM_048407139.1,XM_012309806.3,XM_020863990.2,XM_012309803.3,XM_012309802.3,XM_012309804.3
LOC100650594	XM_003394224.4
LOC100646028	XM_012310956.3,XM_003397017.4,XM_003397016.4,XM_012310955.3,XM_020864066.2
LOC125386440	XM_048412763.1
LOC100649519	XM_020867429.2,XM_048413938.1
LOC100644065	XM_003397887.4
LOC100651046	XM_048409251.1,XM_048409252.1
LOC100642791	XM_003392895.4
LOC100646787	XM_048408721.1,XM_048408722.1,XM_003397831.4
LOC100646258	XM_012309931.3,XM_003396291.4
LOC100647613	XM_003395325.4,XM_020863015.2
LOC100651604	XM_003397226.4
LOC100652165	XM_003397949.4
LOC100648088	XM_003394839.4,XM_012307839.2,XM_012307838.3
LOC100644521	XM_003395871.4
LOC100645279	XM_012315803.3,XM_020868063.2
LOC100651194	XM_003394702.4
LOC100646731	XM_003393324.4
LOC100647110	XM_048410105.1,XM_048410102.1,XM_048410104.1,XM_012313295.3,XM_020865524.2,XM_012313296.3
LOC100650720	XM_003394382.4,XM_012320905.3,XM_012320903.3,XM_012320906.3,XM_012320907.3
LOC100643952	XM_012315931.3,XM_012315928.3,XM_003400380.4,XM_048411888.1
LOC100648679	XM_020864377.2,XM_003397360.4,XM_012311444.3
LOC100650300	XM_003400270.4
LOC125385818	XM_048409463.1
LOC125386023	XM_048410509.1
LOC100650393	XM_048404090.1,XM_048404089.1,XM_012320477.3
LOC100649465	XM_003399784.4
LOC100645847	XM_003400478.4
LOC100647784	XM_003399849.4
LOC100642919	XM_048405272.1,XM_012307703.3
LOC100650671	XM_012319866.3,XM_003403207.4
LOC100643094	XM_048412226.1,XM_048412236.1,XM_048412227.1,XM_048412237.1,XM_048412225.1,XM_048412235.1,XM_048412224.1,XM_048412228.1,XM_048412238.1,XM_048412239.1,XM_048412229.1,XM_048412230.1,XM_048412231.1,XM_048412232.1,XM_048412233.1,XM_048412234.1,XM_048412240.1,XM_048412241.1
LOC100648873	XM_003399061.4,XM_012313954.3,XM_048409881.1
LOC100644476	XM_020867161.2,XM_003393932.4
LOC100645376	XM_003396767.4
LOC100645778	XM_048412558.1,XM_048412560.1,XM_048412559.1,XM_048412561.1,XM_048412557.1
LOC100646043	XM_003401455.4
LOC100647819	XM_048411383.1,XM_048411381.1,XM_003400252.4,XM_048411382.1,XM_048411380.1,XM_012315698.3
LOC100646759	XM_003402098.4
LOC125385284	XM_048406628.1,XM_048406629.1
