LOC122571469	XM_043735245.1
LOC122573580	XM_043740143.1,XM_043740141.1,XM_043740142.1
LOC122569781	XM_043731368.1
LOC122565731	XM_043722020.1,XM_043722017.1,XM_043722019.1,XM_043722018.1
LOC122569025	XM_043729467.1,XM_043729466.1
LOC122567155	XM_043725428.1
LOC122571210	XM_043734675.1,XM_043734665.1
LOC122568416	XM_043728115.1
LOC122575214	XM_043743878.1
LOC122573444	XM_043739807.1
LOC122570115	XM_043732033.1
LOC122577494	XM_043748827.1
LOC122572093	XM_043736680.1
LOC122570783	XM_043733623.1
LOC122567326	XM_043725696.1
LOC122576170	XM_043746068.1,XM_043746069.1
LOC122573679	XM_043740380.1,XM_043740383.1,XM_043740382.1,XM_043740384.1,XM_043740376.1,XM_043740378.1,XM_043740381.1,XM_043740385.1,XM_043740377.1
LOC122574561	XM_043742266.1
LOC122574644	XM_043742445.1
LOC122566882	XM_043724759.1
LOC122573277	XM_043739387.1
LOC122569491	XM_043730616.1
LOC122568142	XM_043727541.1
LOC122573234	XM_043739323.1,XM_043739322.1,XM_043739324.1
LOC122566030	XM_043722719.1
LOC122574479	XM_043742137.1
LOC122571747	XM_043735833.1
LOC122574072	XM_043741175.1
LOC122565646	XM_043721838.1,XM_043721839.1
LOC122576311	XM_043746429.1
LOC122566848	XM_043724691.1,XM_043724690.1
LOC122568188	XM_043727626.1,XM_043727625.1,XM_043727630.1,XM_043727632.1,XM_043727631.1,XM_043727624.1,XM_043727629.1,XM_043727627.1
LOC122567846	XM_043726927.1,XM_043726926.1,XM_043726928.1
LOC122577784	XM_043749360.1
LOC122568881	XM_043729157.1,XM_043729165.1,XM_043729146.1,XM_043729158.1,XM_043729154.1,XM_043729173.1
LOC122570493	XM_043732865.1
LOC122577029	XM_043748099.1,XM_043748090.1,XM_043748110.1,XM_043748083.1
LOC122572918	XM_043738613.1
LOC122571423	XM_043735128.1
LOC122566141	XM_043722970.1
LOC122577422	XM_043748719.1
LOC122574185	XM_043741453.1,XM_043741442.1
LOC122574713	XM_043742624.1
LOC122570338	XM_043732512.1
LOC122570373	XM_043732598.1
LOC122571618	XM_043735591.1,XM_043735593.1,XM_043735596.1,XM_043735594.1,XM_043735595.1,XM_043735586.1,XM_043735592.1,XM_043735587.1,XM_043735588.1,XM_043735589.1
LOC122566689	XM_043724312.1
LOC122574399	XM_043741943.1,XM_043741942.1
LOC122572420	XM_043737362.1,XM_043737361.1,XM_043737360.1
LOC122575429	XM_043744320.1
LOC122576803	XM_043747592.1,XM_043747593.1
LOC122575917	XM_043745420.1,XM_043745431.1
LOC122568060	XM_043727375.1,XM_043727377.1,XM_043727376.1
LOC122568121	XM_043727496.1,XM_043727497.1,XM_043727498.1
LOC122572202	XM_043736917.1,XM_043736920.1,XM_043736921.1,XM_043736915.1,XM_043736922.1,XM_043736919.1,XM_043736914.1,XM_043736916.1
LOC122572496	XM_043737494.1,XM_043737496.1
LOC122577753	XM_043749293.1
LOC122571752	XM_043735853.1
LOC122568157	XM_043727564.1
LOC122566650	XM_043724203.1
LOC122576097	XM_043745969.1,XM_043745968.1,XM_043745970.1,XM_043745972.1
LOC122577867	XM_043749579.1,XM_043749581.1,XM_043749577.1,XM_043749578.1,XM_043749580.1
LOC122568013	XM_043727275.1,XM_043727276.1
LOC122571968	XM_043736374.1,XM_043736373.1
LOC122568828	XM_043729039.1,XM_043729038.1
LOC122575875	XM_043745367.1
LOC122569277	XM_043730073.1,XM_043730071.1,XM_043730072.1
LOC122576365	XM_043746551.1,XM_043746552.1
LOC122574286	XM_043741692.1
LOC122569234	XM_043729948.1
LOC122574760	XM_043742730.1,XM_043742729.1,XM_043742731.1,XM_043742732.1
LOC122573491	XM_043739904.1
LOC122575667	XM_043744968.1
LOC122566122	XM_043722892.1
LOC122577441	XM_043748764.1,XM_043748753.1,XM_043748758.1,XM_043748760.1,XM_043748759.1,XM_043748763.1,XM_043748769.1,XM_043748767.1,XM_043748765.1,XM_043748762.1,XM_043748755.1,XM_043748761.1,XM_043748766.1,XM_043748754.1
LOC122577675	XM_043749131.1,XM_043749134.1,XM_043749129.1,XM_043749133.1,XM_043749130.1
LOC122574515	XM_043742213.1
LOC122576217	XM_043746157.1
LOC122577200	XM_043748375.1,XM_043748364.1,XM_043748348.1,XM_043748371.1,XM_043748356.1
LOC122568293	XM_043727894.1
LOC122577971	XM_043749743.1,XM_043749740.1,XM_043749738.1,XM_043749737.1,XM_043749744.1,XM_043749742.1,XM_043749739.1
LOC122568518	XM_043728328.1,XM_043728330.1,XM_043728329.1,XM_043728331.1,XM_043728332.1,XM_043728333.1,XM_043728336.1,XM_043728334.1,XM_043728335.1
LOC122572139	XM_043736775.1
LOC122576594	XM_043747151.1
LOC122573371	XM_043739632.1,XM_043739633.1,XM_043739634.1,XM_043739635.1,XM_043739636.1
LOC122571134	XM_043734491.1,XM_043734492.1
LOC122575130	XM_043743674.1
LOC122571177	XM_043734568.1
LOC122575041	XM_043743408.1,XM_043743406.1
LOC122566771	XM_043724482.1,XM_043724507.1,XM_043724496.1,XM_043724489.1,XM_043724513.1,XM_043724523.1
LOC122574825	XM_043742909.1,XM_043742911.1,XM_043742910.1
LOC122572668	XM_043737937.1,XM_043737938.1,XM_043737936.1
LOC122572376	XM_043737264.1
LOC122574161	XM_043741441.1
LOC122574754	XM_043742719.1,XM_043742718.1,XM_043742720.1,XM_043742717.1
LOC122571621	XM_043735607.1,XM_043735606.1
LOC122574096	XM_043741243.1
LOC122570691	XM_043733398.1,XM_043733405.1,XM_043733388.1,XM_043733415.1,XM_043733425.1,XM_043733377.1,XM_043733435.1
LOC122574209	XM_043741508.1
LOC122568542	XM_043728409.1,XM_043728410.1,XM_043728411.1
LOC122571657	XM_043735705.1
LOC122565756	XM_043722063.1,XM_043722061.1,XM_043722064.1,XM_043722060.1,XM_043722059.1,XM_043722065.1,XM_043722066.1
LOC122569340	XM_043730233.1
LOC122569990	XM_043731751.1,XM_043731753.1,XM_043731752.1,XM_043731754.1,XM_043731755.1
LOC122573407	XM_043739718.1,XM_043739717.1
LOC122574868	XM_043743006.1,XM_043743007.1
LOC122572625	XM_043737800.1,XM_043737801.1,XM_043737799.1,XM_043737805.1,XM_043737809.1,XM_043737802.1,XM_043737806.1,XM_043737804.1,XM_043737808.1,XM_043737807.1,XM_043737810.1
LOC122566835	XM_043724654.1,XM_043724657.1,XM_043724653.1,XM_043724656.1,XM_043724658.1,XM_043724660.1,XM_043724652.1,XM_043724659.1,XM_043724655.1
LOC122570702	XM_043733427.1
LOC122576001	XM_043745654.1
LOC122575762	XM_043745149.1
LOC122568588	XM_043728494.1,XM_043728495.1,XM_043728497.1
LOC122568720	XM_043728802.1
LOC122567337	XM_043725715.1,XM_043725716.1
LOC122576287	XM_043746363.1
LOC122566664	XM_043724252.1,XM_043724253.1
LOC122575958	XM_043745523.1,XM_043745522.1,XM_043745519.1
LOC122566541	XM_043723957.1
LOC122568939	XM_043729265.1,XM_043729264.1
LOC122573926	XM_043740934.1,XM_043740933.1
LOC122576328	XM_043746483.1,XM_043746481.1,XM_043746482.1,XM_043746480.1
LOC122574216	XM_043741542.1,XM_043741540.1
LOC122566969	XM_043724980.1
LOC122568634	XM_043728583.1,XM_043728581.1,XM_043728582.1,XM_043728580.1
LOC122565597	XM_043721714.1,XM_043721713.1,XM_043721712.1
LOC122574132	XM_043741337.1,XM_043741338.1,XM_043741339.1
LOC122567494	XM_043726075.1
LOC122566170	XM_043723028.1
LOC122568677	XM_043728683.1
LOC122577326	XM_043748601.1
LOC122572921	XM_043738627.1,XM_043738631.1,XM_043738632.1,XM_043738630.1,XM_043738629.1,XM_043738628.1
LOC122568083	XM_043727427.1
LOC122577769	XM_043749322.1
LOC122568865	XM_043729090.1,XM_043729091.1
LOC122575731	XM_043745093.1
LOC122571925	XM_043736276.1,XM_043736277.1
LOC122577155	XM_043748308.1
LOC122570995	XM_043734116.1
LOC122570345	XM_043732528.1,XM_043732530.1,XM_043732529.1
LOC122572957	XM_043738729.1
LOC122568521	XM_043728343.1,XM_043728344.1
LOC122575987	XM_043745607.1,XM_043745609.1,XM_043745608.1,XM_043745610.1
LOC122577643	XM_043749074.1,XM_043749075.1
LOC122576258	XM_043746279.1
LOC122575070	XM_043743483.1
LOC122566740	XM_043724422.1
LOC122573693	XM_043740412.1
LOC122568557	XM_043728431.1
LOC122572472	XM_043737439.1
LOC122572079	XM_043736662.1
LOC122577256	XM_043748452.1,XM_043748441.1
LOC122566619	XM_043724169.1
LOC122577940	XM_043749690.1,XM_043749676.1
LOC122577390	XM_043748682.1
LOC122568303	XM_043727906.1,XM_043727907.1
LOC122575843	XM_043745321.1
LOC122571688	XM_043735754.1
LOC122573990	XM_043741068.1
LOC122573340	XM_043739545.1,XM_043739548.1,XM_043739546.1,XM_043739547.1,XM_043739549.1
LOC122566522	XM_043723915.1,XM_043723917.1,XM_043723916.1
LOC122574115	XM_043741292.1,XM_043741290.1,XM_043741291.1
LOC122574783	XM_043742828.1,XM_043742916.1
LOC122569407	XM_043730404.1
LOC122566606	XM_043724119.1,XM_043724120.1
LOC122572988	XM_043738792.1,XM_043738791.1
LOC122577714	XM_043749220.1,XM_043749219.1,XM_043749218.1,XM_043749221.1,XM_043749217.1
LOC122568811	XM_043728996.1
LOC122571534	XM_043735409.1,XM_043735405.1,XM_043735407.1,XM_043735406.1,XM_043735408.1
LOC122567608	XM_043726352.1,XM_043726355.1,XM_043726354.1,XM_043726350.1,XM_043726351.1,XM_043726353.1
LOC122577470	XM_043748795.1
LOC122568118	XM_043727495.1
LOC122572539	XM_043737603.1
LOC122568054	XM_043727365.1,XM_043727364.1,XM_043727366.1
LOC122568796	XM_043729015.1,XM_043729159.1,XM_043729248.1,XM_043729338.1,XM_043729086.1
LOC122575530	XM_043744579.1,XM_043744578.1,XM_043744580.1,XM_043744581.1
LOC122571577	XM_043735506.1
LOC122572942	XM_043738702.1
LOC122572392	XM_043737313.1,XM_043737314.1,XM_043737312.1
LOC122571849	XM_043736084.1,XM_043736085.1
LOC122572844	XM_043738389.1,XM_043738388.1,XM_043738390.1
LOC122566914	XM_043724856.1
LOC122567231	XM_043725592.1
LOC122574020	XM_043741075.1
LOC122566812	XM_043724585.1
LOC122572637	XM_043737860.1
LOC122566827	XM_043724633.1,XM_043724631.1,XM_043724632.1,XM_043724634.1
LOC122566158	XM_043722997.1,XM_043722995.1,XM_043722998.1,XM_043722996.1,XM_043722994.1
LOC122566014	XM_043722689.1,XM_043722694.1
LOC122572674	XM_043737950.1
LOC122573210	XM_043739288.1,XM_043739287.1,XM_043739289.1
LOC122566851	XM_043724694.1
LOC122574739	XM_043742696.1,XM_043742704.1,XM_043742685.1
LOC122575440	XM_043744359.1,XM_043744367.1
LOC122571444	XM_043735183.1
LOC122572042	XM_043736562.1,XM_043736563.1
LOC122568415	XM_043728114.1
LOC122571163	XM_043734551.1
LOC122574623	XM_043742392.1,XM_043742391.1
LOC122568852	XM_043729069.1
LOC122568954	XM_043729320.1,XM_043729319.1,XM_043729316.1,XM_043729318.1,XM_043729317.1,XM_043729322.1,XM_043729321.1
LOC122570116	XM_043732034.1
LOC122571580	XM_043735512.1
LOC122571728	XM_043735808.1,XM_043735809.1,XM_043735806.1,XM_043735807.1,XM_043735805.1
LOC122575584	XM_043744694.1,XM_043744693.1
LOC122570798	XM_043733647.1
LOC122575638	XM_043744899.1,XM_043744903.1,XM_043744904.1,XM_043744905.1,XM_043744906.1,XM_043744909.1,XM_043744910.1,XM_043744912.1,XM_043744902.1,XM_043744900.1,XM_043744901.1,XM_043744911.1,XM_043744898.1,XM_043744897.1,XM_043744913.1,XM_043744907.1
LOC122568659	XM_043728637.1,XM_043728639.1,XM_043728638.1
LOC122567500	XM_043726095.1,XM_043726096.1
LOC122573090	XM_043739081.1,XM_043739047.1,XM_043739074.1,XM_043739066.1,XM_043739057.1,XM_043739037.1,XM_043739030.1,XM_043739090.1
LOC122566517	XM_043723909.1
LOC122574418	XM_043742013.1
LOC122575673	XM_043744975.1
LOC122566294	XM_043723372.1,XM_043723373.1,XM_043723370.1,XM_043723381.1,XM_043723380.1,XM_043723379.1,XM_043723384.1,XM_043723365.1,XM_043723369.1,XM_043723367.1,XM_043723366.1,XM_043723368.1,XM_043723378.1,XM_043723374.1,XM_043723376.1,XM_043723375.1,XM_043723377.1,XM_043723383.1,XM_043723385.1
LOC122577040	XM_043748098.1
LOC122569263	XM_043730046.1
LOC122571974	XM_043736390.1,XM_043736388.1,XM_043736385.1,XM_043736389.1,XM_043736386.1,XM_043736383.1,XM_043736384.1,XM_043736391.1
LOC122570261	XM_043732357.1
LOC122577838	XM_043749517.1,XM_043749516.1,XM_043749514.1,XM_043749518.1
LOC122575169	XM_043743769.1
LOC122572979	XM_043738778.1
LOC122577873	XM_043749585.1,XM_043749586.1
LOC122572160	XM_043736810.1
LOC122575970	XM_043745546.1
LOC122571937	XM_043736298.1,XM_043736299.1
LOC122571872	XM_043736144.1
LOC122570109	XM_043732016.1,XM_043732015.1,XM_043732014.1
LOC122576836	XM_043747667.1
LOC122575087	XM_043743527.1,XM_043743528.1
LOC122572583	XM_043737697.1,XM_043737698.1,XM_043737694.1,XM_043737695.1,XM_043737696.1,XM_043737701.1,XM_043737702.1,XM_043737699.1,XM_043737700.1
LOC122572113	XM_043736708.1,XM_043736709.1
LOC122570095	XM_043731969.1
LOC122572057	XM_043736586.1
LOC122575553	XM_043744625.1,XM_043744624.1
LOC122571025	XM_043734189.1
LOC122568579	XM_043728469.1,XM_043728470.1,XM_043728471.1
LOC122572021	XM_043736517.1,XM_043736521.1,XM_043736524.1,XM_043736528.1,XM_043736523.1,XM_043736532.1,XM_043736525.1,XM_043736526.1,XM_043736527.1,XM_043736531.1,XM_043736518.1,XM_043736519.1,XM_043736529.1,XM_043736530.1,XM_043736520.1
LOC122576456	XM_043746795.1
LOC122568983	XM_043729399.1
LOC122568461	XM_043728210.1,XM_043728209.1
LOC122571781	XM_043735922.1
LOC122566069	XM_043722791.1
LOC122576605	XM_043747174.1,XM_043747185.1
LOC122567899	XM_043727037.1,XM_043727038.1,XM_043727039.1
LOC122566462	XM_043723710.1,XM_043723712.1,XM_043723709.1
LOC122566187	XM_043723090.1,XM_043723089.1,XM_043723092.1,XM_043723091.1
LOC122568680	XM_043728703.1,XM_043728702.1,XM_043728700.1,XM_043728698.1,XM_043728693.1,XM_043728692.1,XM_043728691.1,XM_043728699.1,XM_043728701.1,XM_043728694.1,XM_043728695.1,XM_043728696.1
LOC122570367	XM_043732593.1,XM_043732585.1
LOC122569210	XM_043729885.1
LOC122573026	XM_043738897.1,XM_043738898.1
LOC122568847	XM_043729055.1,XM_043729058.1,XM_043729059.1,XM_043729056.1,XM_043729057.1
LOC122575058	XM_043743461.1,XM_043743460.1,XM_043743462.1,XM_043743463.1
LOC122571559	XM_043735475.1,XM_043735477.1,XM_043735476.1,XM_043735478.1
LOC122575114	XM_043743631.1,XM_043743629.1,XM_043743630.1,XM_043743628.1,XM_043743627.1,XM_043743625.1,XM_043743624.1,XM_043743632.1,XM_043743612.1,XM_043743608.1,XM_043743622.1,XM_043743606.1,XM_043743621.1,XM_043743605.1,XM_043743607.1,XM_043743619.1,XM_043743620.1,XM_043743618.1,XM_043743617.1,XM_043743616.1,XM_043743614.1,XM_043743613.1,XM_043743609.1,XM_043743611.1,XM_043743610.1,XM_043743623.1,XM_043743633.1
LOC122568432	XM_043728132.1
LOC122568039	XM_043727343.1
LOC122572554	XM_043737625.1
LOC122571110	XM_043734414.1,XM_043734416.1
LOC122570586	XM_043733087.1,XM_043733086.1
LOC122567692	XM_043726557.1,XM_043726556.1
LOC122570215	XM_043732310.1,XM_043732320.1,XM_043732292.1,XM_043732302.1,XM_043732274.1,XM_043732284.1,XM_043732261.1,XM_043732265.1
LOC122567701	XM_043726578.1
LOC122565994	XM_043722639.1
LOC122565892	XM_043722387.1,XM_043722386.1
LOC122569090	XM_043729611.1,XM_043729613.1,XM_043729610.1,XM_043729612.1
LOC122574346	XM_043741860.1
LOC122574996	XM_043743296.1
LOC122566431	XM_043723640.1
LOC122567255	XM_043725636.1,XM_043725637.1
LOC122572308	XM_043737138.1
LOC122573263	XM_043739383.1
LOC122575391	XM_043744237.1,XM_043744235.1,XM_043744238.1,XM_043744242.1,XM_043744239.1,XM_043744243.1,XM_043744240.1,XM_043744236.1
LOC122566558	XM_043724050.1,XM_043724072.1,XM_043724043.1,XM_043724058.1,XM_043724062.1,XM_043724033.1,XM_043723999.1,XM_043724012.1,XM_043724022.1
LOC122573704	XM_043740450.1,XM_043740449.1,XM_043740454.1,XM_043740451.1,XM_043740453.1
LOC122567556	XM_043726227.1
LOC122574421	XM_043742026.1,XM_043742025.1,XM_043742024.1
LOC122570285	XM_043732404.1
LOC122577562	XM_043748887.1
LOC122571180	XM_043734599.1,XM_043734588.1
LOC122576222	XM_043746166.1
LOC122566304	XM_043723403.1,XM_043723404.1
LOC122577071	XM_043748155.1,XM_043748156.1
LOC122570516	XM_043732918.1
LOC122575184	XM_043743797.1
LOC122573895	XM_043740841.1
LOC122568749	XM_043728862.1
LOC122568610	XM_043728539.1
LOC122569766	XM_043731327.1
LOC122566117	XM_043722881.1,XM_043722882.1,XM_043722879.1,XM_043722880.1
LOC122569280	XM_043730087.1,XM_043730084.1,XM_043730085.1
LOC122566053	XM_043722763.1
LOC122567100	XM_043725296.1,XM_043725298.1,XM_043725297.1,XM_043725299.1,XM_043725295.1
LOC122567797	XM_043726806.1,XM_043726808.1
LOC122577845	XM_043749541.1
LOC122571068	XM_043734316.1,XM_043734317.1,XM_043734318.1
LOC122575569	XM_043744662.1,XM_043744661.1
LOC122571711	XM_043735777.1
LOC122570509	XM_043732901.1,XM_043732906.1,XM_043732909.1,XM_043732903.1,XM_043732908.1,XM_043732910.1,XM_043732902.1,XM_043732907.1
LOC122576997	XM_043748009.1,XM_043748010.1,XM_043748012.1,XM_043748011.1,XM_043748008.1
LOC122576347	XM_043746519.1
LOC122568913	XM_043729203.1
LOC122572560	XM_043737639.1
LOC122575471	XM_043744475.1
LOC122571896	XM_043736198.1,XM_043736197.1
LOC122569329	XM_043730212.1,XM_043730211.1
LOC122572183	XM_043736856.1,XM_043736855.1
LOC122577531	XM_043748862.1
LOC122570826	XM_043733682.1
LOC122572715	XM_043738060.1
LOC122575645	XM_043744924.1,XM_043744926.1
LOC122575153	XM_043743844.1,XM_043743767.1
LOC122571820	XM_043736017.1,XM_043736012.1,XM_043736015.1,XM_043736016.1,XM_043736013.1,XM_043736022.1,XM_043736019.1,XM_043736018.1,XM_043736020.1,XM_043736021.1
LOC122575922	XM_043745439.1,XM_043745438.1
LOC122575017	XM_043743333.1
LOC122572513	XM_043737544.1,XM_043737543.1
LOC122568179	XM_043727606.1
LOC122575824	XM_043745262.1,XM_043745263.1
LOC122570890	XM_043733830.1,XM_043733829.1
LOC122574442	XM_043742061.1
LOC122574049	XM_043741135.1,XM_043741136.1
LOC122572298	XM_043737107.1,XM_043737106.1,XM_043737108.1
LOC122572732	XM_043738108.1
LOC122568336	XM_043727977.1
LOC122568663	XM_043728652.1
LOC122577624	XM_043749039.1,XM_043749040.1
LOC122569704	XM_043731155.1,XM_043731154.1,XM_043731159.1,XM_043731157.1,XM_043731156.1,XM_043731158.1
LOC122574488	XM_043742146.1,XM_043742147.1,XM_043742144.1,XM_043742148.1,XM_043742145.1,XM_043742149.1
LOC122569259	XM_043730034.1,XM_043730032.1,XM_043730033.1
LOC122572018	XM_043736511.1,XM_043736510.1,XM_043736512.1
LOC122576400	XM_043746646.1,XM_043746647.1
LOC122572154	XM_043736802.1
LOC122577929	XM_043749644.1,XM_043749645.1
LOC122566678	XM_043724280.1,XM_043724278.1,XM_043724279.1,XM_043724277.1
LOC122572761	XM_043738177.1
LOC122571159	XM_043734771.1,XM_043734674.1,XM_043734584.1
LOC122570186	XM_043732191.1,XM_043732190.1,XM_043732192.1,XM_043732193.1
LOC122571510	XM_043735354.1,XM_043735353.1
LOC122572823	XM_043738334.1,XM_043738335.1,XM_043738336.1,XM_043738337.1
LOC122566366	XM_043723507.1
LOC122566633	XM_043724188.1
LOC122567676	XM_043726498.1,XM_043726499.1,XM_043726497.1
LOC122577730	XM_043749252.1,XM_043749251.1,XM_043749253.1
LOC122571765	XM_043735892.1
LOC122575297	XM_043744070.1
LOC122573329	XM_043739519.1
LOC122567368	XM_043725781.1,XM_043725780.1
LOC122569895	XM_043731530.1
LOC122574874	XM_043743027.1,XM_043743026.1,XM_043743028.1,XM_043743025.1
LOC122573280	XM_043739394.1
LOC122573766	XM_043740601.1
LOC122574972	XM_043743270.1
LOC122576352	XM_043746530.1
LOC122565876	XM_043722334.1,XM_043722335.1,XM_043722336.1,XM_043722333.1,XM_043722338.1,XM_043722340.1,XM_043722337.1,XM_043722343.1,XM_043722342.1,XM_043722341.1,XM_043722344.1
LOC122566084	XM_043722819.1
LOC122566729	XM_043724398.1,XM_043724399.1
LOC122576069	XM_043745868.1
LOC122576462	XM_043746803.1,XM_043746806.1,XM_043746809.1,XM_043746808.1,XM_043746810.1,XM_043746807.1,XM_043746805.1,XM_043746804.1,XM_043746812.1,XM_043746811.1
LOC122570418	XM_043732708.1,XM_043732707.1,XM_043732706.1,XM_043732705.1
LOC122572993	XM_043738800.1
LOC122572343	XM_043737211.1
LOC122576187	XM_043746092.1,XM_043746093.1
LOC122568795	XM_043728971.1,XM_043728968.1,XM_043728973.1,XM_043728970.1,XM_043728972.1,XM_043728962.1,XM_043728966.1,XM_043728967.1,XM_043728965.1,XM_043728963.1,XM_043728969.1,XM_043728974.1
LOC122573849	XM_043740767.1
LOC122575699	XM_043745021.1
LOC122573534	XM_043740019.1
LOC122574109	XM_043741275.1,XM_043741272.1,XM_043741274.1
LOC122569925	XM_043731588.1
LOC122567458	XM_043725975.1,XM_043725976.1
LOC122573577	XM_043740133.1,XM_043740134.1,XM_043740132.1
LOC122572690	XM_043737989.1,XM_043737990.1,XM_043737984.1,XM_043737991.1,XM_043737993.1,XM_043737992.1,XM_043737987.1,XM_043737988.1,XM_043737986.1
LOC122566456	XM_043723698.1,XM_043723697.1,XM_043723704.1,XM_043723696.1,XM_043723699.1,XM_043723700.1,XM_043723701.1,XM_043723702.1,XM_043723703.1
LOC122571340	XM_043734959.1,XM_043734960.1
LOC122568902	XM_043729170.1
LOC122571990	XM_043736426.1
LOC122569657	XM_043731020.1,XM_043731024.1,XM_043731021.1,XM_043731023.1,XM_043731022.1,XM_043731025.1
LOC122570920	XM_043733912.1,XM_043733914.1,XM_043733913.1
LOC122575994	XM_043745638.1
LOC122575344	XM_043744140.1
LOC122568804	XM_043728987.1
LOC122577701	XM_043749181.1
LOC122569621	XM_043730932.1,XM_043730931.1,XM_043730930.1,XM_043730929.1
LOC122573688	XM_043740394.1
LOC122570739	XM_043733524.1,XM_043733526.1,XM_043733525.1,XM_043733523.1
LOC122577255	XM_043748440.1
LOC122576431	XM_043746732.1,XM_043746734.1,XM_043746744.1,XM_043746738.1,XM_043746740.1,XM_043746741.1,XM_043746735.1,XM_043746737.1,XM_043746733.1,XM_043746739.1,XM_043746742.1,XM_043746743.1
LOC122573037	XM_043738967.1
LOC122571693	XM_043735756.1
LOC122573074	XM_043739004.1
LOC122570623	XM_043733177.1
LOC122578039	XM_043749902.1
LOC122574232	XM_043741576.1
LOC122566901	XM_043724831.1
LOC122566270	XM_043723295.1,XM_043723294.1
LOC122574798	XM_043742838.1
LOC122573642	XM_043740293.1
LOC122574116	XM_043741295.1,XM_043741296.1,XM_043741294.1,XM_043741293.1
LOC122573925	XM_043740932.1
LOC122569534	XM_043730698.1,XM_043730703.1,XM_043730706.1,XM_043730704.1,XM_043730705.1,XM_043730699.1,XM_043730700.1,XM_043730702.1,XM_043730701.1
LOC122574586	XM_043742307.1
LOC122567162	XM_043725443.1,XM_043725444.1,XM_043725442.1,XM_043725441.1,XM_043725445.1
LOC122569577	XM_043730812.1
LOC122574215	XM_043741578.1,XM_043741966.1,XM_043741822.1,XM_043741657.1,XM_043741739.1,XM_043741885.1
LOC122567487	XM_043726060.1
LOC122565584	XM_043721673.1,XM_043721671.1,XM_043721672.1,XM_043721670.1
LOC122577325	XM_043748599.1,XM_043748600.1
LOC122568098	XM_043727460.1,XM_043727459.1
LOC122576158	XM_043746046.1,XM_043746047.1
LOC122576827	XM_043747653.1
LOC122568866	XM_043729094.1,XM_043729092.1,XM_043729093.1
LOC122571926	XM_043736281.1,XM_043736282.1,XM_043736280.1,XM_043736279.1,XM_043736278.1
